InvoiceDetailID,InvoiceID,ProductID,QuantitySold,SellingPrice,TotalPrice
431084,176517,2,3.15,22910,72166.5
431085,176518,1,4.22,23830,100562.6
431086,176518,2,3.63,22910,83163.3
431087,176519,1,4.23,23830,100800.9
431088,176519,2,1.61,22910,36885.100000000006
431089,176520,1,1.63,23830,38842.9
431090,176520,2,1.45,22910,33219.5
434208,177799,1,2.18,23830,51949.4
434209,177799,2,16.56,22910,379389.6
434210,177799,3,14.84,20790,308523.6
434211,177800,1,1.15,23830,27404.5
434212,177800,2,2.47,22910,56587.7
434213,177801,1,7.07,23830,168478.1
434214,177801,2,11.25,22910,257737.5
434215,177801,3,8.13,20790,169022.7
434216,177802,1,3.99,23830,95081.7
434217,177802,2,3.46,22910,79268.6
434218,177803,1,4.42,23830,105328.6
434219,177803,2,3.77,22910,86370.7
434220,177804,1,10.54,23830,251168.2
434221,177804,2,12.25,22910,280647.5
434222,177804,3,11.5,20790,239085.0
434223,177805,1,4.78,23830,113907.4
434224,177805,2,3.46,22910,79268.6
434225,177806,1,12.61,23830,300496.3
434226,177806,2,13.02,22910,298288.2
434227,177806,3,13.6,20790,282744.0
434228,177807,1,17.64,23830,420361.2
434229,177807,2,1.49,22910,34135.9
434230,177807,3,8.23,20790,171101.7
434231,177808,1,4.86,23830,115813.8
434232,177808,2,4.21,22910,96451.1
434233,177809,1,1.59,23830,37889.7
434234,177809,2,3.3,22910,75603.0
434235,177810,1,2.85,23830,67915.5
434236,177810,2,2.49,22910,57045.9
434237,177811,1,1.1,23830,26213.000000000004
434238,177811,2,1.97,22910,45132.7
434239,177812,1,1.61,23830,38366.3
434240,177812,2,2.84,22910,65064.4
434241,177813,1,1.21,23830,28834.3
434242,177813,2,2.42,22910,55442.2
434243,177814,1,1.34,23830,31932.2
434244,177814,2,4.7,22910,107677.0
434245,177815,1,4.77,23830,113669.1
434246,177815,2,1.4,22910,32074.0
434247,177816,1,3.78,23830,90077.4
434248,177816,2,3.96,22910,90723.6
434249,177817,1,4.51,23830,107473.3
434250,177817,2,1.41,22910,32303.1
434251,177818,1,6.92,23830,164903.6
434252,177818,2,15.39,22910,352584.9
434253,177818,3,10.23,20790,212681.7
434254,177819,1,2.17,23830,51711.1
434255,177819,2,2.36,22910,54067.6
434256,177820,1,2.05,23830,48851.49999999999
434257,177820,2,2.18,22910,49943.8
434258,177821,1,4.94,23830,117720.2
434259,177821,2,4.18,22910,95763.8
434260,177822,1,2.86,23830,68153.8
434261,177822,2,2.08,22910,47652.8
434262,177823,1,9.74,23830,232104.2
434263,177823,2,18.69,22910,428187.9
434264,177823,3,14.74,20790,306444.6
434265,177824,1,16.83,23830,401058.9
434266,177824,2,3.12,22910,71479.2
434267,177824,3,12.0,20790,249480.0
434268,177825,1,4.43,23830,105566.9
434269,177825,2,1.78,22910,40779.8
434270,177826,1,2.7,23830,64341.00000000001
434271,177826,2,4.83,22910,110655.3
434272,177827,1,2.75,23830,65532.5
434273,177827,2,16.68,22910,382138.8
434274,177827,3,8.43,20790,175259.69999999998
434275,177828,1,3.43,23830,81736.90000000001
434276,177828,2,3.35,22910,76748.5
434277,177829,1,3.84,23830,91507.2
434278,177829,2,3.78,22910,86599.79999999999
434279,177830,1,4.29,23830,102230.7
434280,177830,2,3.54,22910,81101.4
434281,177831,1,17.36,23830,413688.8
434282,177831,2,19.96,22910,457283.6
434283,177831,3,11.14,20790,231600.6
434284,177832,1,18.17,23830,432991.1
434285,177832,2,3.71,22910,84996.1
434286,177832,3,11.64,20790,241995.6
434287,177833,1,3.61,23830,86026.3
434288,177833,2,2.38,22910,54525.8
434289,177834,1,4.69,23830,111762.7
434290,177834,2,3.35,22910,76748.5
434291,177835,1,19.75,23830,470642.5
434292,177835,2,14.33,22910,328300.3
434293,177835,3,8.16,20790,169646.4
434294,177836,1,18.2,23830,433706.0
434295,177836,2,19.59,22910,448806.9
434296,177836,3,5.52,20790,114760.8
434297,177837,1,4.63,23830,110332.9
434298,177837,2,2.76,22910,63231.6
434299,177838,1,4.63,23830,110332.9
434300,177838,2,3.63,22910,83163.3
434301,177839,1,3.68,23830,87694.40000000001
434302,177839,2,4.57,22910,104698.7
434303,177840,1,1.43,23830,34076.9
434304,177840,2,2.75,22910,63002.5
434305,177841,1,3.42,23830,81498.59999999999
434306,177841,2,2.74,22910,62773.4
434307,177842,1,4.44,23830,105805.2
434308,177842,2,2.92,22910,66897.2
434309,177843,1,3.61,23830,86026.3
434310,177843,2,16.91,22910,387408.1
434311,177843,3,15.21,20790,316215.9
434312,177844,1,1.68,23830,40034.4
434313,177844,2,2.54,22910,58191.4
434314,177845,1,3.33,23830,79353.90000000001
434315,177845,2,2.64,22910,60482.4
434316,177846,1,4.91,23830,117005.3
434317,177846,2,4.14,22910,94847.4
434318,177847,1,1.03,23830,24544.9
434319,177847,2,1.12,22910,25659.2
434320,177848,1,3.85,23830,91745.5
434321,177848,2,2.28,22910,52234.8
434322,177849,1,3.01,23830,71728.29999999999
434323,177849,2,2.5,22910,57275.0
434324,177850,1,2.7,23830,64341.00000000001
434325,177850,2,12.95,22910,296684.5
434326,177850,3,17.13,20790,356132.69999999995
434327,177851,1,4.64,23830,110571.2
434328,177851,2,3.29,22910,75373.9
434329,177852,1,9.3,23830,221619.00000000003
434330,177852,2,2.25,22910,51547.5
434331,177852,3,14.97,20790,311226.3
434332,177853,1,11.08,23830,264036.4
434333,177853,2,5.9,22910,135169.0
434334,177853,3,15.5,20790,322245.0
434335,177854,1,4.89,23830,116528.7
434336,177854,2,3.43,22910,78581.3
434337,177855,1,1.83,23830,43608.9
434338,177855,2,2.68,22910,61398.8
434339,177856,1,5.92,23830,141073.6
434340,177856,2,7.31,22910,167472.09999999998
434341,177856,3,18.55,20790,385654.5
434342,177857,1,4.5,23830,107235.0
434343,177857,2,1.15,22910,26346.5
434344,177858,1,2.12,23830,50519.600000000006
434345,177858,2,1.39,22910,31844.9
434346,177859,1,14.08,23830,335526.4
434347,177859,2,12.77,22910,292560.7
434348,177859,3,19.23,20790,399791.7
434349,177860,1,3.98,23830,94843.4
434350,177860,2,1.68,22910,38488.8
434351,177861,1,12.04,23830,286913.19999999995
434352,177861,2,7.79,22910,178468.9
434353,177861,3,6.08,20790,126403.2
434354,177862,1,2.24,23830,53379.2
434355,177862,2,3.0,22910,68730.0
434356,177863,1,2.49,23830,59336.7
434357,177863,2,4.11,22910,94160.1
434358,177864,1,4.7,23830,112001.0
434359,177864,2,2.78,22910,63689.8
434360,177865,1,8.25,23830,196597.5
434361,177865,2,3.97,22910,90952.7
434362,177865,3,14.17,20790,294594.3
434363,177866,1,3.0,23830,71490.0
434364,177866,2,2.65,22910,60711.5
434365,177867,1,2.35,23830,56000.5
434366,177867,2,4.22,22910,96680.2
434367,177868,1,2.41,23830,57430.3
434368,177868,2,2.38,22910,54525.8
434369,177869,1,2.01,23830,47898.3
434370,177869,2,3.15,22910,72166.5
434371,177870,1,4.76,23830,113430.8
434372,177870,2,4.53,22910,103782.3
434373,177871,1,1.5,23830,35745.0
434374,177871,2,3.31,22910,75832.1
434375,177871,3,14.86,20790,308939.4
434376,177872,1,5.22,23830,124392.6
434377,177872,2,6.26,22910,143416.6
434378,177872,3,1.78,20790,37006.2
434379,177873,1,16.41,23830,391050.3
434380,177873,2,12.14,22910,278127.4
434381,177873,3,19.18,20790,398752.2
434382,177874,1,1.63,23830,38842.9
434383,177874,2,1.34,22910,30699.4
434384,177875,1,3.09,23830,73634.7
434385,177875,2,6.75,22910,154642.5
434386,177875,3,10.15,20790,211018.5
434387,177876,1,1.88,23830,44800.4
434388,177876,2,2.8,22910,64147.99999999999
434389,177877,1,11.97,23830,285245.10000000003
434390,177877,2,19.71,22910,451556.1
434391,177877,3,8.79,20790,182744.1
434392,177878,1,4.92,23830,117243.6
434393,177878,2,17.49,22910,400695.9
434394,177878,3,11.85,20790,246361.5
434395,177879,1,1.55,23830,36936.5
434396,177879,2,1.02,22910,23368.2
434397,177880,1,3.21,23830,76494.3
434398,177880,2,4.28,22910,98054.8
434399,177881,1,4.96,23830,118196.8
434400,177881,2,4.16,22910,95305.6
434401,177882,1,14.02,23830,334096.6
434402,177882,2,11.82,22910,270796.2
434403,177882,3,14.39,20790,299168.10000000003
434404,177883,1,2.09,23830,49804.7
434405,177883,2,3.28,22910,75144.79999999999
434406,177884,1,2.09,23830,49804.7
434407,177884,2,4.59,22910,105156.9
434408,177885,1,2.62,23830,62434.600000000006
434409,177885,2,2.03,22910,46507.3
434410,177886,1,18.94,23830,451340.2
434411,177886,2,18.84,22910,431624.4
434412,177886,3,10.5,20790,218295.0
434413,177887,1,2.71,23830,64579.3
434414,177887,2,3.13,22910,71708.3
434415,177888,1,2.66,23830,63387.8
434416,177888,2,2.28,22910,52234.8
434417,177889,1,2.56,23830,61004.8
434418,177889,2,4.8,22910,109968.0
434419,177890,1,3.06,23830,72919.8
434420,177890,2,2.01,22910,46049.1
434421,177891,1,3.13,23830,74587.9
434422,177891,2,2.97,22910,68042.70000000001
434423,177892,1,3.33,23830,79353.90000000001
434424,177892,2,1.5,22910,34365.0
434425,177893,1,4.28,23830,101992.4
434426,177893,2,3.96,22910,90723.6
434427,177894,1,2.6,23830,61958.0
434428,177894,2,3.7,22910,84767.0
434429,177895,1,1.69,23830,40272.7
434430,177895,2,1.22,22910,27950.2
434431,177896,1,3.91,23830,93175.3
434432,177896,2,3.18,22910,72853.8
434433,177897,1,1.86,23830,44323.8
434434,177897,2,10.02,22910,229558.2
434435,177897,3,8.52,20790,177130.8
434436,177898,1,10.64,23830,253551.2
434437,177898,2,16.46,22910,377098.6
434438,177898,3,7.56,20790,157172.4
434439,177899,1,3.61,23830,86026.3
434440,177899,2,4.26,22910,97596.6
434441,177900,1,7.25,23830,172767.5
434442,177900,2,2.97,22910,68042.70000000001
434443,177900,3,3.14,20790,65280.600000000006
434444,177901,1,3.48,23830,82928.4
434445,177901,2,1.54,22910,35281.4
434446,177902,1,18.9,23830,450387.0
434447,177902,2,18.7,22910,428417.0
434448,177902,3,1.07,20790,22245.300000000003
439183,179839,1,2.07,23830,49328.1
439184,179839,2,2.55,22910,58420.49999999999
439185,179840,1,1.83,23830,43608.9
439186,179840,2,1.18,22910,27033.8
439187,179841,1,4.9,23830,116767.0
439188,179841,2,3.43,22910,78581.3
439189,179842,1,6.32,23830,150605.6
439190,179842,2,4.88,22910,111800.8
439191,179842,3,18.27,20790,379833.3
439192,179843,1,2.24,23830,53379.2
439193,179843,2,10.87,22910,249031.7
439194,179843,3,2.16,20790,44906.4
439195,179844,1,2.9,23830,69107.0
439196,179844,2,1.89,22910,43299.9
439197,179845,1,10.94,23830,260700.2
439198,179845,2,1.15,22910,26346.5
439199,179845,3,6.86,20790,142619.4
439200,179846,1,4.72,23830,112477.6
439201,179846,2,4.94,22910,113175.4
439202,179847,1,4.49,23830,106996.7
439203,179847,2,4.47,22910,102407.7
439204,179848,1,10.97,23830,261415.1
439205,179848,2,3.62,22910,82934.2
439206,179848,3,8.83,20790,183575.7
439207,179849,1,18.9,23830,450387.0
439208,179849,2,6.36,22910,145707.6
439209,179849,3,4.59,20790,95426.1
439210,179850,1,3.27,23830,77924.1
439211,179850,2,3.44,22910,78810.4
439212,179851,1,4.46,23830,106281.8
439213,179851,2,2.33,22910,53380.3
439214,179852,1,10.56,23830,251644.8
439215,179852,2,6.06,22910,138834.59999999998
439216,179852,3,6.56,20790,136382.4
439217,179853,1,1.83,23830,43608.9
439218,179853,2,3.65,22910,83621.5
439219,179854,1,4.4,23830,104852.0
439220,179854,2,7.52,22910,172283.19999999998
439221,179854,3,7.09,20790,147401.1
439222,179855,1,1.97,23830,46945.1
439223,179855,2,4.49,22910,102865.9
439224,179856,1,3.03,23830,72204.9
439225,179856,2,2.34,22910,53609.4
439226,179857,1,9.09,23830,216614.7
439227,179857,2,19.18,22910,439413.8
439228,179857,3,2.74,20790,56964.600000000006
439229,179858,1,1.89,23830,45038.7
439230,179858,2,4.92,22910,112717.2
439231,179859,1,4.2,23830,100086.0
439232,179859,2,1.43,22910,32761.3
439233,179860,1,19.58,23830,466591.4
439234,179860,2,12.4,22910,284084.0
439235,179860,3,14.26,20790,296465.4
439236,179861,1,4.36,23830,103898.8
439237,179861,2,4.2,22910,96222.0
439238,179862,1,4.22,23830,100562.6
439239,179862,2,4.88,22910,111800.8
439240,179863,1,13.57,23830,323373.10000000003
439241,179863,2,10.75,22910,246282.5
439242,179863,3,4.24,20790,88149.6
439243,179864,1,3.77,23830,89839.1
439244,179864,2,1.82,22910,41696.2
439245,179865,1,17.5,23830,417025.0
439246,179865,2,5.18,22910,118673.8
439247,179865,3,18.4,20790,382536.0
439248,179866,1,2.6,23830,61958.0
439249,179866,2,3.48,22910,79726.8
439250,179867,1,10.71,23830,255219.3
439251,179867,2,7.47,22910,171137.69999999998
439252,179867,3,16.11,20790,334926.9
439253,179868,1,13.96,23830,332666.80000000005
439254,179868,2,12.8,22910,293248.0
439255,179868,3,4.16,20790,86486.40000000001
439256,179869,1,7.65,23830,182299.5
439257,179869,2,16.92,22910,387637.2
439258,179869,3,6.13,20790,127442.7
439259,179870,1,13.02,23830,310266.6
439260,179870,2,1.96,22910,44903.6
439261,179870,3,9.29,20790,193139.1
439262,179871,1,4.4,23830,104852.0
439263,179871,2,3.06,22910,70104.6
439264,179872,1,3.64,23830,86741.2
439265,179872,2,9.96,22910,228183.6
439266,179872,3,17.02,20790,353845.8
439267,179873,1,3.46,23830,82451.8
439268,179873,2,3.79,22910,86828.9
439269,179874,1,17.02,23830,405586.6
439270,179874,2,9.35,22910,214208.5
439271,179874,3,12.04,20790,250311.6
439272,179875,1,4.26,23830,101515.8
439273,179875,2,1.78,22910,40779.8
439274,179876,1,2.48,23830,59098.4
439275,179876,2,3.89,22910,89119.90000000001
439276,179877,1,18.05,23830,430131.5
439277,179877,2,8.0,22910,183280.0
439278,179877,3,2.62,20790,54469.8
439279,179878,1,16.56,23830,394624.8
439280,179878,2,1.82,22910,41696.2
439281,179878,3,10.97,20790,228066.3
439282,179879,1,3.88,23830,92460.4
439283,179879,2,3.51,22910,80414.09999999999
439284,179880,1,3.23,23830,76970.9
439285,179880,2,3.7,22910,84767.0
439286,179881,1,13.74,23830,327424.2
439287,179881,2,7.82,22910,179156.2
439288,179881,3,11.25,20790,233887.5
439289,179882,1,3.77,23830,89839.1
439290,179882,2,5.32,22910,121881.2
439291,179882,3,5.73,20790,119126.7
439292,179883,1,3.88,23830,92460.4
439293,179883,2,3.65,22910,83621.5
439294,179884,1,3.06,23830,72919.8
439295,179884,2,3.43,22910,78581.3
439296,179885,1,4.65,23830,110809.5
439297,179885,2,2.33,22910,53380.3
439298,179886,1,5.74,23830,136784.2
439299,179886,2,10.95,22910,250864.5
439300,179886,3,14.85,20790,308731.5
439301,179887,1,12.28,23830,292632.4
439302,179887,2,1.97,22910,45132.7
439303,179887,3,18.46,20790,383783.4
439304,179888,1,13.92,23830,331713.6
439305,179888,2,18.02,22910,412838.2
439306,179888,3,10.51,20790,218502.9
439307,179889,1,2.97,23830,70775.1
439308,179889,2,2.07,22910,47423.7
439309,179890,1,13.19,23830,314317.7
439310,179890,2,12.55,22910,287520.5
439311,179890,3,19.25,20790,400207.5
439312,179891,1,19.93,23830,474931.9
439313,179891,2,17.8,22910,407798.0
439314,179891,3,12.9,20790,268191.0
439315,179892,1,1.0,23830,23830.0
439316,179892,2,3.82,22910,87516.2
439317,179893,1,15.55,23830,370556.5
439318,179893,2,1.15,22910,26346.5
439319,179893,3,2.73,20790,56756.7
439320,179894,1,3.65,23830,86979.5
439321,179894,2,1.54,22910,35281.4
439322,179895,1,3.54,23830,84358.2
439323,179895,2,1.45,22910,33219.5
439324,179896,1,1.79,23830,42655.7
439325,179896,2,3.28,22910,75144.79999999999
439326,179897,1,1.12,23830,26689.6
439327,179897,2,1.83,22910,41925.3
439328,179897,3,9.82,20790,204157.8
439329,179898,1,3.07,23830,73158.09999999999
439330,179898,2,1.5,22910,34365.0
439331,179899,1,15.53,23830,370079.9
439332,179899,2,5.42,22910,124172.2
439333,179899,3,10.78,20790,224116.2
439334,179900,1,8.97,23830,213755.1
439335,179900,2,5.95,22910,136314.5
439336,179900,3,5.06,20790,105197.4
439337,179901,1,14.23,23830,339100.9
439338,179901,2,5.39,22910,123484.9
439339,179901,3,12.46,20790,259043.4
439340,179902,1,4.16,23830,99132.8
439341,179902,2,2.43,22910,55671.3
439342,179903,1,4.19,23830,99847.7
439343,179903,2,2.72,22910,62315.2
439344,179904,1,7.92,23830,188733.6
439345,179904,2,4.17,22910,95534.7
439346,179904,3,10.11,20790,210186.9
439347,179905,1,3.67,23830,87456.09999999999
439348,179905,2,11.3,22910,258883.00000000003
439349,179905,3,8.55,20790,177754.50000000003
439350,179906,1,4.51,23830,107473.3
439351,179906,2,9.67,22910,221539.7
439352,179906,3,19.03,20790,395633.7
439353,179907,1,6.32,23830,150605.6
439354,179907,2,18.44,22910,422460.4
439355,179907,3,17.19,20790,357380.10000000003
439356,179908,1,3.24,23830,77209.20000000001
439357,179908,2,4.52,22910,103553.2
439358,179908,3,14.58,20790,303118.2
439359,179909,1,4.87,23830,116052.1
439360,179909,2,2.96,22910,67813.6
439361,179910,1,2.15,23830,51234.5
439362,179910,2,2.31,22910,52922.1
439363,179911,1,1.97,23830,46945.1
439364,179911,2,1.55,22910,35510.5
439365,179912,1,3.23,23830,76970.9
439366,179912,2,1.06,22910,24284.6
439367,179913,1,17.02,23830,405586.6
439368,179913,2,6.23,22910,142729.30000000002
439369,179913,3,8.33,20790,173180.7
439370,179914,1,3.21,23830,76494.3
439371,179914,2,10.27,22910,235285.7
439372,179914,3,12.85,20790,267151.5
439373,179915,1,3.27,23830,77924.1
439374,179915,2,1.81,22910,41467.1
439375,179916,1,2.83,23830,67438.90000000001
439376,179916,2,3.28,22910,75144.79999999999
439377,179916,3,15.01,20790,312057.9
439378,179917,1,2.16,23830,51472.8
439379,179917,2,2.03,22910,46507.3
439380,179918,1,3.25,23830,77447.5
439381,179918,2,4.99,22910,114320.9
439382,179919,1,2.37,23830,56477.100000000006
439383,179919,2,2.03,22910,46507.3
439384,179919,3,3.74,20790,77754.6
439385,179920,1,1.48,23830,35268.4
439386,179920,2,2.11,22910,48340.1
439387,179921,1,18.12,23830,431799.6
439388,179921,2,6.58,22910,150747.8
439389,179921,3,11.0,20790,228690.0
439390,179922,1,2.16,23830,51472.8
439391,179922,2,4.52,22910,103553.2
439392,179923,1,14.72,23830,350777.60000000003
439393,179923,2,18.46,22910,422918.6
439394,179923,3,18.81,20790,391059.9
439395,179924,1,1.43,23830,34076.9
439396,179924,2,4.44,22910,101720.4
439397,179925,1,17.78,23830,423697.4
439398,179925,2,17.61,22910,403445.1
439399,179925,3,3.25,20790,67567.5
439400,179926,1,1.46,23830,34791.8
439401,179926,2,5.57,22910,127608.7
439402,179926,3,5.36,20790,111434.4
439403,179927,1,5.1,23830,121533.0
439404,179927,2,18.86,22910,432082.6
439405,179927,3,13.04,20790,271101.6
439406,179928,1,1.84,23830,43847.2
439407,179928,2,7.45,22910,170679.5
439408,179928,3,8.86,20790,184199.4
439409,179929,1,17.9,23830,426557.0
439410,179929,2,14.64,22910,335402.4
439411,179929,3,17.95,20790,373180.5
439412,179930,1,3.89,23830,92698.7
439413,179930,2,5.0,22910,114550.0
439414,179931,1,1.61,23830,38366.3
439415,179931,2,2.23,22910,51089.3
439416,179932,1,17.94,23830,427510.2
439417,179932,2,8.26,22910,189236.6
439418,179932,3,9.87,20790,205197.3
439419,179933,1,4.22,23830,100562.6
439420,179933,2,5.69,22910,130357.9
439421,179933,3,6.98,20790,145114.2
439422,179934,1,17.55,23830,418216.5
439423,179934,2,9.58,22910,219477.8
439424,179934,3,14.53,20790,302078.7
439425,179935,1,3.14,23830,74826.2
439426,179935,2,2.01,22910,46049.1
439427,179936,1,4.6,23830,109618.0
439428,179936,2,4.08,22910,93472.8
439429,179937,1,4.68,23830,111524.4
439430,179937,2,4.35,22910,99658.5
439431,179938,1,18.92,23830,450863.6
439432,179938,2,15.02,22910,344108.2
439433,179938,3,10.28,20790,213721.2
439434,179939,1,4.99,23830,118911.7
439435,179939,2,1.3,22910,29783.0
439436,179940,1,3.25,23830,77447.5
439437,179940,2,3.03,22910,69417.29999999999
439438,179941,1,7.43,23830,177056.9
439439,179941,2,10.5,22910,240555.0
439440,179941,3,5.84,20790,121413.6
439441,179942,1,4.96,23830,118196.8
439442,179942,2,1.71,22910,39176.1
439443,179942,3,12.97,20790,269646.3
439444,179943,1,1.51,23830,35983.3
439445,179943,2,4.55,22910,104240.5
439446,179944,1,2.54,23830,60528.2
439447,179944,2,1.14,22910,26117.4
439448,179945,1,2.63,23830,62672.9
439449,179945,2,1.1,22910,25201.000000000004
439450,179946,1,9.9,23830,235917.0
439451,179946,2,9.07,22910,207793.7
439452,179946,3,18.06,20790,375467.4
439453,179947,1,19.57,23830,466353.1
439454,179947,2,4.57,22910,104698.7
439455,179947,3,13.32,20790,276922.8
439456,179948,1,4.18,23830,99609.4
439457,179948,2,4.69,22910,107447.9
439458,179949,1,2.46,23830,58621.8
439459,179949,2,2.1,22910,48111.0
439460,179950,1,1.83,23830,43608.9
439461,179950,2,4.62,22910,105844.2
439462,179951,1,13.16,23830,313602.8
439463,179951,2,5.09,22910,116611.9
439464,179951,3,12.05,20790,250519.50000000003
439465,179952,1,1.37,23830,32647.1
439466,179952,2,3.94,22910,90265.4
439467,179953,1,14.54,23830,346488.19999999995
439468,179953,2,10.66,22910,244220.6
439469,179953,3,15.08,20790,313513.2
439470,179954,1,1.75,23830,41702.5
439471,179954,2,4.57,22910,104698.7
439472,179955,1,9.85,23830,234725.5
439473,179955,2,12.5,22910,286375.0
439474,179955,3,5.29,20790,109979.1
439475,179956,1,12.32,23830,293585.60000000003
439476,179956,2,1.22,22910,27950.2
439477,179956,3,7.29,20790,151559.1
444132,181864,1,12.41,23830,295730.3
444133,181864,2,4.98,22910,114091.8
444134,181864,3,1.22,20790,25363.8
444135,181865,1,1.76,23830,41940.8
444136,181865,2,1.99,22910,45590.9
444137,181866,1,1.84,23830,43847.2
444138,181866,2,1.35,22910,30928.500000000004
444139,181867,1,1.97,23830,46945.1
444140,181867,2,2.22,22910,50860.2
444141,181868,1,2.66,23830,63387.8
444142,181868,2,1.12,22910,25659.2
444143,181868,3,5.9,20790,122661.0
444144,181869,1,4.29,23830,102230.7
444145,181869,2,4.77,22910,109280.7
444146,181870,1,1.43,23830,34076.9
444147,181870,2,1.15,22910,26346.5
444148,181871,1,17.64,23830,420361.2
444149,181871,2,1.95,22910,44674.5
444150,181871,3,17.24,20790,358419.6
444151,181872,1,1.85,23830,44085.5
444152,181872,2,4.2,22910,96222.0
444153,181873,1,19.95,23830,475408.5
444154,181873,2,1.68,22910,38488.8
444155,181873,3,7.15,20790,148648.5
444156,181874,1,4.69,23830,111762.7
444157,181874,2,3.09,22910,70791.9
444158,181875,1,9.71,23830,231389.3
444159,181875,2,9.37,22910,214666.7
444160,181875,3,19.53,20790,406028.7
444161,181876,1,1.38,23830,32885.399999999994
444162,181876,2,2.98,22910,68271.8
444163,181877,1,15.66,23830,373177.8
444164,181877,2,4.63,22910,106073.3
444165,181877,3,8.33,20790,173180.7
444166,181878,1,1.24,23830,29549.2
444167,181878,2,14.92,22910,341817.2
444168,181878,3,1.14,20790,23700.6
444169,181879,1,3.93,23830,93651.9
444170,181879,2,4.78,22910,109509.8
444171,181880,1,4.17,23830,99371.1
444172,181880,2,1.11,22910,25430.1
444173,181881,1,4.68,23830,111524.4
444174,181881,2,2.73,22910,62544.3
444175,181882,1,3.64,23830,86741.2
444176,181882,2,2.05,22910,46965.49999999999
444177,181883,1,2.26,23830,53855.8
444178,181883,2,3.67,22910,84079.7
444179,181883,3,8.5,20790,176715.0
444180,181884,1,10.79,23830,257125.7
444181,181884,2,10.87,22910,249031.7
444182,181884,3,19.7,20790,409563.0
444183,181885,1,7.6,23830,181108.0
444184,181885,2,15.11,22910,346170.1
444185,181885,3,13.86,20790,288149.4
444186,181886,1,4.74,23830,112954.2
444187,181886,2,2.6,22910,59566.0
444188,181887,1,6.79,23830,161805.7
444189,181887,2,14.27,22910,326925.7
444190,181887,3,2.01,20790,41787.9
444191,181888,1,2.36,23830,56238.8
444192,181888,2,2.38,22910,54525.8
444193,181889,1,18.8,23830,448004.0
444194,181889,2,2.12,22910,48569.2
444195,181889,3,7.68,20790,159667.19999999998
444196,181890,1,13.57,23830,323373.10000000003
444197,181890,2,6.19,22910,141812.90000000002
444198,181890,3,13.55,20790,281704.5
444199,181891,1,10.54,23830,251168.2
444200,181891,2,19.06,22910,436664.6
444201,181891,3,18.59,20790,386486.1
444202,181892,1,1.43,23830,34076.9
444203,181892,2,4.37,22910,100116.7
444204,181893,1,7.25,23830,172767.5
444205,181893,2,13.61,22910,311805.1
444206,181893,3,9.52,20790,197920.8
444207,181894,1,1.31,23830,31217.300000000003
444208,181894,2,2.64,22910,60482.4
444209,181895,1,14.04,23830,334573.19999999995
444210,181895,2,5.58,22910,127837.8
444211,181895,3,9.57,20790,198960.3
444212,181896,1,8.45,23830,201363.5
444213,181896,2,7.64,22910,175032.4
444214,181896,3,5.41,20790,112473.9
444215,181897,1,14.45,23830,344343.5
444216,181897,2,6.27,22910,143645.69999999998
444217,181897,3,1.83,20790,38045.7
444218,181898,1,4.14,23830,98656.2
444219,181898,2,3.12,22910,71479.2
444220,181899,1,10.54,23830,251168.2
444221,181899,2,12.22,22910,279960.2
444222,181899,3,17.55,20790,364864.5
444223,181900,1,2.4,23830,57192.0
444224,181900,2,4.49,22910,102865.9
444225,181901,1,4.27,23830,101754.1
444226,181901,2,1.22,22910,27950.2
444227,181902,1,1.29,23830,30740.7
444228,181902,2,1.66,22910,38030.6
444229,181903,1,15.62,23830,372224.6
444230,181903,2,1.05,22910,24055.5
444231,181903,3,13.61,20790,282951.9
444232,181904,1,12.85,23830,306215.5
444233,181904,2,19.06,22910,436664.6
444234,181904,3,16.35,20790,339916.50000000006
444235,181905,1,3.13,23830,74587.9
444236,181905,2,3.83,22910,87745.3
444237,181906,1,12.21,23830,290964.30000000005
444238,181906,2,12.94,22910,296455.4
444239,181906,3,1.61,20790,33471.9
444240,181907,1,13.44,23830,320275.2
444241,181907,2,13.71,22910,314096.10000000003
444242,181907,3,1.46,20790,30353.4
444243,181908,1,4.06,23830,96749.8
444244,181908,2,3.96,22910,90723.6
444245,181909,1,2.8,23830,66724.0
444246,181909,2,1.27,22910,29095.7
444247,181910,1,4.71,23830,112239.3
444248,181910,2,1.51,22910,34594.1
444249,181911,1,3.43,23830,81736.90000000001
444250,181911,2,4.44,22910,101720.4
444251,181912,1,11.49,23830,273806.7
444252,181912,2,15.4,22910,352814.0
444253,181912,3,6.32,20790,131392.80000000002
444254,181913,1,6.14,23830,146316.19999999998
444255,181913,2,9.88,22910,226350.8
444256,181913,3,12.98,20790,269854.2
444257,181914,1,4.68,23830,111524.4
444258,181914,2,4.07,22910,93243.7
444259,181914,3,3.82,20790,79417.8
444260,181915,1,15.21,23830,362454.3000000001
444261,181915,2,7.14,22910,163577.4
444262,181915,3,10.64,20790,221205.6
444263,181916,1,15.43,23830,367696.9
444264,181916,2,8.77,22910,200920.7
444265,181916,3,11.75,20790,244282.5
444266,181917,1,7.16,23830,170622.80000000002
444267,181917,2,11.82,22910,270796.2
444268,181917,3,7.9,20790,164241.0
444269,181918,1,18.46,23830,439901.8000000001
444270,181918,2,5.63,22910,128983.3
444271,181918,3,4.63,20790,96257.7
444272,181919,1,4.56,23830,108664.8
444273,181919,2,3.53,22910,80872.29999999999
444274,181920,1,1.5,23830,35745.0
