TransactionID,TankID,QuantityIn,QuantityOut,RemainingQuantity,TransactionDate
349123,17,0.0,3.68,58807.739999999976,2024-03-20 10:00:00
349124,16,0.0,4.86,58921.75000000006,2024-03-20 10:00:00
349125,17,0.0,1.06,58806.67999999998,2024-03-20 10:00:00
349126,16,0.0,2.87,58918.880000000056,2024-03-20 10:00:00
349127,17,0.0,2.36,58804.31999999998,2024-03-20 10:00:00
349128,19,0.0,2.77,27478.670000000027,2024-03-20 10:00:00
349129,20,0.0,3.84,11709.819999999983,2024-03-20 10:00:00
349130,19,0.0,3.0,27475.670000000027,2024-03-20 10:00:00
349131,20,0.0,3.72,11706.099999999986,2024-03-20 10:00:00
349132,19,0.0,16.46,27459.21000000003,2024-03-20 10:00:00
349133,20,0.0,15.36,11690.739999999983,2024-03-20 10:00:00
349134,21,0.0,9.59,60697.24999999998,2024-03-20 10:00:00
349135,19,0.0,1.31,27457.900000000027,2024-03-20 10:00:00
349136,20,0.0,4.42,11686.319999999983,2024-03-20 10:00:00
349137,22,0.0,2.85,3235.3499999999904,2024-03-20 10:00:00
349138,23,0.0,8.8,3175.07,2024-03-20 10:00:00
349139,24,0.0,2.22,28433.54000000001,2024-03-20 10:00:00
349140,22,0.0,2.81,3232.5399999999904,2024-03-20 10:00:00
349141,23,0.0,2.12,3172.95,2024-03-20 10:00:00
349142,22,0.0,3.75,3228.7899999999904,2024-03-20 10:00:00
349143,23,0.0,2.05,3170.9,2024-03-20 10:00:00
349144,22,0.0,1.12,3227.6699999999905,2024-03-20 10:00:00
349145,23,0.0,4.43,3166.47,2024-03-20 10:00:00
349146,22,0.0,18.38,3209.2899999999904,2024-03-20 10:00:00
349147,23,0.0,9.3,3157.17,2024-03-20 10:00:00
349148,24,0.0,10.61,28422.93000000001,2024-03-20 10:00:00
349149,22,0.0,14.18,3195.1099999999906,2024-03-20 10:00:00
349150,23,0.0,4.8,3152.3699999999994,2024-03-20 10:00:00
349151,24,0.0,3.11,28419.82000000001,2024-03-20 10:00:00
349152,22,0.0,17.61,3177.4999999999905,2024-03-20 10:00:00
349153,23,0.0,1.08,3151.2899999999995,2024-03-20 10:00:00
349154,24,0.0,9.96,28409.86000000001,2024-03-20 10:00:00
349155,22,0.0,6.09,3171.4099999999903,2024-03-20 10:00:00
349156,23,0.0,9.74,3141.55,2024-03-20 10:00:00
349157,24,0.0,14.53,28395.330000000013,2024-03-20 10:00:00
349158,25,0.0,2.58,59588.24999999996,2024-03-20 10:00:00
349159,26,0.0,2.18,27410.35999999994,2024-03-20 10:00:00
349160,25,0.0,1.77,59586.47999999997,2024-03-20 10:00:00
349161,26,0.0,2.67,27407.68999999994,2024-03-20 10:00:00
349162,25,0.0,2.81,59583.66999999997,2024-03-20 10:00:00
349163,26,0.0,13.92,27393.769999999942,2024-03-20 10:00:00
349164,27,0.0,7.51,4576.179999999995,2024-03-20 10:00:00
349165,25,0.0,2.28,59581.38999999997,2024-03-20 10:00:00
349166,26,0.0,13.1,27380.669999999944,2024-03-20 10:00:00
349167,27,0.0,9.95,4566.229999999995,2024-03-20 10:00:00
349168,25,0.0,4.51,59576.87999999997,2024-03-20 10:00:00
349169,26,0.0,4.4,27376.269999999942,2024-03-20 10:00:00
349170,25,0.0,3.99,59572.88999999997,2024-03-20 10:00:00
349171,26,0.0,3.02,27373.24999999994,2024-03-20 10:00:00
349172,25,0.0,1.3,59571.58999999997,2024-03-20 10:00:00
349173,26,0.0,1.65,27371.59999999994,2024-03-20 10:00:00
349174,28,0.0,15.55,11390.39999999997,2024-03-20 10:00:00
349175,29,0.0,18.34,3342.610000000018,2024-03-20 10:00:00
349176,30,0.0,15.43,12785.250000000002,2024-03-20 10:00:00
349177,28,0.0,16.35,11374.04999999997,2024-03-20 10:00:00
349178,29,0.0,11.55,3331.0600000000177,2024-03-20 10:00:00
349179,30,0.0,7.6,12777.65,2024-03-20 10:00:00
349180,28,0.0,8.45,11365.59999999997,2024-03-20 10:00:00
349181,29,0.0,13.89,3317.170000000018,2024-03-20 10:00:00
349182,30,0.0,18.58,12759.070000000002,2024-03-20 10:00:00
349183,28,0.0,1.52,11364.079999999967,2024-03-20 10:00:00
349184,29,0.0,4.03,3313.1400000000176,2024-03-20 10:00:00
349185,28,0.0,18.26,11345.819999999969,2024-03-20 10:00:00
349186,29,0.0,18.77,3294.3700000000176,2024-03-20 10:00:00
349187,30,0.0,9.7,12749.37,2024-03-20 10:00:00
349188,28,0.0,8.46,11337.35999999997,2024-03-20 10:00:00
349189,29,0.0,12.95,3281.420000000018,2024-03-20 10:00:00
349190,30,0.0,9.98,12739.39,2024-03-20 10:00:00
352231,1,0.0,14.77,11395.90999999998,2024-03-20 11:00:00
352232,2,0.0,9.51,11196.99,2024-03-20 11:00:00
352233,3,0.0,2.14,60424.00999999999,2024-03-20 11:00:00
352234,1,0.0,4.14,11391.76999999998,2024-03-20 11:00:00
352235,2,0.0,2.6,11194.39,2024-03-20 11:00:00
352236,1,0.0,2.04,11389.72999999998,2024-03-20 11:00:00
352237,2,0.0,1.26,11193.13,2024-03-20 11:00:00
352238,1,0.0,15.47,11374.25999999998,2024-03-20 11:00:00
352239,2,0.0,4.58,11188.55,2024-03-20 11:00:00
352240,3,0.0,2.61,60421.39999999999,2024-03-20 11:00:00
352241,1,0.0,7.01,11367.24999999998,2024-03-20 11:00:00
352242,2,0.0,5.25,11183.3,2024-03-20 11:00:00
352243,3,0.0,15.86,60405.53999999999,2024-03-20 11:00:00
352244,1,0.0,3.36,11363.88999999998,2024-03-20 11:00:00
352245,2,0.0,1.69,11181.61,2024-03-20 11:00:00
352246,1,0.0,1.07,11362.81999999998,2024-03-20 11:00:00
352247,2,0.0,1.3,11180.31,2024-03-20 11:00:00
352248,1,0.0,1.26,11361.55999999998,2024-03-20 11:00:00
352249,2,0.0,1.79,11178.52,2024-03-20 11:00:00
352250,1,0.0,3.92,11357.63999999998,2024-03-20 11:00:00
352251,2,0.0,2.04,11176.479999999998,2024-03-20 11:00:00
352252,1,0.0,16.91,11340.72999999998,2024-03-20 11:00:00
352253,2,0.0,15.09,11161.389999999998,2024-03-20 11:00:00
352254,3,0.0,2.49,60403.04999999999,2024-03-20 11:00:00
352255,4,0.0,3.28,11515.360000000008,2024-03-20 11:00:00
352256,5,0.0,2.06,3465.7400000000102,2024-03-20 11:00:00
352257,4,0.0,5.35,11510.010000000007,2024-03-20 11:00:00
352258,5,0.0,13.86,3451.88000000001,2024-03-20 11:00:00
352259,6,0.0,5.18,4550.389999999996,2024-03-20 11:00:00
352260,4,0.0,2.82,11507.190000000008,2024-03-20 11:00:00
352261,5,0.0,4.25,3447.63000000001,2024-03-20 11:00:00
352262,4,0.0,4.6,11502.590000000007,2024-03-20 11:00:00
352263,5,0.0,3.67,3443.96000000001,2024-03-20 11:00:00
352264,4,0.0,16.06,11486.530000000008,2024-03-20 11:00:00
352265,5,0.0,9.52,3434.44000000001,2024-03-20 11:00:00
352266,6,0.0,8.43,4541.959999999996,2024-03-20 11:00:00
352267,4,0.0,3.07,11483.460000000008,2024-03-20 11:00:00
352268,5,0.0,3.97,3430.4700000000103,2024-03-20 11:00:00
352269,7,0.0,1.34,59244.81000000008,2024-03-20 11:00:00
352270,8,0.0,4.84,11146.899999999998,2024-03-20 11:00:00
352271,7,0.0,15.58,59229.23000000008,2024-03-20 11:00:00
352272,8,0.0,17.05,11129.85,2024-03-20 11:00:00
352273,9,0.0,14.09,12375.590000000013,2024-03-20 11:00:00
352274,7,0.0,3.24,59225.99000000008,2024-03-20 11:00:00
352275,8,0.0,3.19,11126.659999999998,2024-03-20 11:00:00
352276,7,0.0,3.95,59222.04000000008,2024-03-20 11:00:00
352277,8,0.0,2.42,11124.239999999998,2024-03-20 11:00:00
352278,7,0.0,4.46,59217.58000000008,2024-03-20 11:00:00
352279,8,0.0,4.47,11119.77,2024-03-20 11:00:00
352280,7,0.0,19.36,59198.22000000008,2024-03-20 11:00:00
352281,8,0.0,17.45,11102.319999999998,2024-03-20 11:00:00
352282,9,0.0,13.23,12362.360000000011,2024-03-20 11:00:00
352283,7,0.0,14.07,59184.15000000008,2024-03-20 11:00:00
352284,8,0.0,9.27,11093.049999999996,2024-03-20 11:00:00
352285,9,0.0,13.53,12348.830000000013,2024-03-20 11:00:00
352286,7,0.0,1.38,59182.77000000008,2024-03-20 11:00:00
352287,8,0.0,3.5,11089.549999999996,2024-03-20 11:00:00
352288,7,0.0,4.09,59178.68000000009,2024-03-20 11:00:00
352289,8,0.0,4.18,11085.369999999995,2024-03-20 11:00:00
352290,7,0.0,1.8,59176.880000000085,2024-03-20 11:00:00
352291,8,0.0,2.24,11083.129999999996,2024-03-20 11:00:00
352292,10,0.0,2.86,11439.089999999993,2024-03-20 11:00:00
352293,11,0.0,10.02,3437.559999999988,2024-03-20 11:00:00
352294,12,0.0,3.9,28802.449999999983,2024-03-20 11:00:00
352295,10,0.0,11.45,11427.639999999992,2024-03-20 11:00:00
352296,11,0.0,5.63,3431.929999999988,2024-03-20 11:00:00
352297,12,0.0,13.52,28788.929999999986,2024-03-20 11:00:00
352298,10,0.0,2.2,11425.439999999991,2024-03-20 11:00:00
352299,11,0.0,1.27,3430.659999999988,2024-03-20 11:00:00
352300,10,0.0,18.35,11407.089999999993,2024-03-20 11:00:00
352301,11,0.0,19.6,3411.059999999988,2024-03-20 11:00:00
352302,12,0.0,1.52,28787.409999999985,2024-03-20 11:00:00
352303,10,0.0,4.8,11402.289999999992,2024-03-20 11:00:00
352304,11,0.0,1.2,3409.8599999999883,2024-03-20 11:00:00
352305,10,0.0,2.55,11399.739999999993,2024-03-20 11:00:00
352306,11,0.0,4.7,3405.1599999999885,2024-03-20 11:00:00
352307,10,0.0,3.5,11396.239999999993,2024-03-20 11:00:00
352308,11,0.0,2.49,3402.6699999999887,2024-03-20 11:00:00
352309,10,0.0,2.0,11394.239999999993,2024-03-20 11:00:00
352310,11,0.0,15.37,3387.299999999989,2024-03-20 11:00:00
352311,12,0.0,15.05,28772.359999999982,2024-03-20 11:00:00
352312,10,0.0,13.03,11381.209999999992,2024-03-20 11:00:00
352313,11,0.0,14.44,3372.8599999999888,2024-03-20 11:00:00
352314,12,0.0,4.06,28768.299999999985,2024-03-20 11:00:00
352315,13,0.0,4.24,59297.00000000005,2024-03-20 11:00:00
352316,14,0.0,1.82,3254.6799999999994,2024-03-20 11:00:00
352317,13,0.0,13.54,59283.46000000004,2024-03-20 11:00:00
352318,14,0.0,19.81,3234.8699999999994,2024-03-20 11:00:00
352319,15,0.0,2.91,12557.83,2024-03-20 11:00:00
352320,13,0.0,2.95,59280.510000000046,2024-03-20 11:00:00
352321,14,0.0,4.06,3230.8099999999995,2024-03-20 11:00:00
352322,13,0.0,2.46,59278.05000000005,2024-03-20 11:00:00
352323,14,0.0,1.87,3228.94,2024-03-20 11:00:00
352324,13,0.0,18.51,59259.540000000045,2024-03-20 11:00:00
352325,14,0.0,1.21,3227.73,2024-03-20 11:00:00
352326,15,0.0,6.76,12551.07,2024-03-20 11:00:00
352327,13,0.0,3.56,59255.98000000005,2024-03-20 11:00:00
352328,14,0.0,18.45,3209.28,2024-03-20 11:00:00
352329,15,0.0,15.98,12535.09,2024-03-20 11:00:00
352330,13,0.0,9.33,59246.650000000045,2024-03-20 11:00:00
352331,14,0.0,11.62,3197.66,2024-03-20 11:00:00
352332,15,0.0,18.55,12516.54,2024-03-20 11:00:00
352333,13,0.0,3.63,59243.02000000005,2024-03-20 11:00:00
352334,14,0.0,4.21,3193.45,2024-03-20 11:00:00
352335,16,0.0,1.24,58917.64000000006,2024-03-20 11:00:00
352336,17,0.0,19.57,58784.74999999998,2024-03-20 11:00:00
352337,18,0.0,15.74,12239.279999999995,2024-03-20 11:00:00
352338,16,0.0,3.47,58914.17000000006,2024-03-20 11:00:00
352339,17,0.0,3.9,58780.84999999998,2024-03-20 11:00:00
352340,16,0.0,4.04,58910.130000000056,2024-03-20 11:00:00
352341,17,0.0,3.59,58777.25999999998,2024-03-20 11:00:00
352342,16,0.0,3.89,58906.240000000056,2024-03-20 11:00:00
352343,17,0.0,4.92,58772.33999999998,2024-03-20 11:00:00
352344,16,0.0,2.5,58903.740000000056,2024-03-20 11:00:00
352345,17,0.0,16.54,58755.79999999998,2024-03-20 11:00:00
352346,18,0.0,9.64,12229.639999999998,2024-03-20 11:00:00
352347,16,0.0,2.07,58901.67000000006,2024-03-20 11:00:00
352348,17,0.0,4.68,58751.11999999998,2024-03-20 11:00:00
352349,16,0.0,1.27,58900.40000000006,2024-03-20 11:00:00
352350,17,0.0,1.39,58749.72999999998,2024-03-20 11:00:00
352351,16,0.0,4.8,58895.60000000006,2024-03-20 11:00:00
352352,17,0.0,7.74,58741.98999999998,2024-03-20 11:00:00
352353,18,0.0,7.68,12221.959999999995,2024-03-20 11:00:00
352354,19,0.0,2.49,27455.410000000025,2024-03-20 11:00:00
352355,20,0.0,1.1,11685.219999999985,2024-03-20 11:00:00
352356,19,0.0,18.6,27436.810000000027,2024-03-20 11:00:00
352357,20,0.0,7.2,11678.019999999984,2024-03-20 11:00:00
352358,21,0.0,1.58,60695.66999999998,2024-03-20 11:00:00
352359,19,0.0,1.37,27435.440000000028,2024-03-20 11:00:00
352360,20,0.0,3.71,11674.309999999983,2024-03-20 11:00:00
352361,19,0.0,4.07,27431.370000000028,2024-03-20 11:00:00
352362,20,0.0,4.56,11669.749999999984,2024-03-20 11:00:00
352363,19,0.0,3.84,27427.530000000028,2024-03-20 11:00:00
352364,20,0.0,3.93,11665.819999999983,2024-03-20 11:00:00
352365,19,0.0,2.08,27425.450000000023,2024-03-20 11:00:00
352366,20,0.0,1.0,11664.819999999983,2024-03-20 11:00:00
352367,22,0.0,2.68,3168.7299999999905,2024-03-20 11:00:00
352368,23,0.0,4.04,3137.51,2024-03-20 11:00:00
352369,22,0.0,4.46,3164.2699999999904,2024-03-20 11:00:00
352370,23,0.0,4.1,3133.41,2024-03-20 11:00:00
352371,22,0.0,1.16,3163.1099999999906,2024-03-20 11:00:00
352372,23,0.0,1.23,3132.18,2024-03-20 11:00:00
352373,22,0.0,12.1,3151.0099999999907,2024-03-20 11:00:00
352374,23,0.0,9.96,3122.22,2024-03-20 11:00:00
352375,24,0.0,17.18,28378.15000000001,2024-03-20 11:00:00
352376,22,0.0,3.02,3147.9899999999907,2024-03-20 11:00:00
352377,23,0.0,3.4,3118.82,2024-03-20 11:00:00
352378,22,0.0,3.83,3144.1599999999908,2024-03-20 11:00:00
352379,23,0.0,8.38,3110.44,2024-03-20 11:00:00
352380,24,0.0,19.31,28358.84000000001,2024-03-20 11:00:00
352381,22,0.0,4.2,3139.959999999991,2024-03-20 11:00:00
352382,23,0.0,4.97,3105.47,2024-03-20 11:00:00
352383,22,0.0,7.33,3132.629999999991,2024-03-20 11:00:00
352384,23,0.0,15.57,3089.9,2024-03-20 11:00:00
352385,24,0.0,16.39,28342.45000000001,2024-03-20 11:00:00
352386,25,0.0,4.74,59566.84999999997,2024-03-20 11:00:00
352387,26,0.0,3.17,27368.429999999946,2024-03-20 11:00:00
352388,25,0.0,2.15,59564.69999999997,2024-03-20 11:00:00
352389,26,0.0,2.77,27365.65999999994,2024-03-20 11:00:00
352390,25,0.0,16.28,59548.41999999997,2024-03-20 11:00:00
352391,26,0.0,7.45,27358.20999999994,2024-03-20 11:00:00
352392,27,0.0,10.51,4555.719999999995,2024-03-20 11:00:00
352393,25,0.0,17.21,59531.20999999997,2024-03-20 11:00:00
352394,26,0.0,7.74,27350.46999999994,2024-03-20 11:00:00
352395,27,0.0,5.2,4550.519999999995,2024-03-20 11:00:00
352396,25,0.0,2.47,59528.73999999997,2024-03-20 11:00:00
352397,26,0.0,3.47,27346.999999999935,2024-03-20 11:00:00
352398,25,0.0,4.22,59524.51999999997,2024-03-20 11:00:00
352399,26,0.0,2.66,27344.33999999994,2024-03-20 11:00:00
352400,25,0.0,1.8,59522.719999999965,2024-03-20 11:00:00
352401,26,0.0,4.41,27339.92999999994,2024-03-20 11:00:00
352402,25,0.0,2.29,59520.42999999997,2024-03-20 11:00:00
352403,26,0.0,3.69,27336.23999999994,2024-03-20 11:00:00
352404,28,0.0,2.6,11334.75999999997,2024-03-20 11:00:00
352405,29,0.0,4.84,3276.5800000000177,2024-03-20 11:00:00
352406,28,0.0,2.59,11332.16999999997,2024-03-20 11:00:00
352407,29,0.0,19.14,3257.440000000018,2024-03-20 11:00:00
352408,30,0.0,4.31,12735.080000000002,2024-03-20 11:00:00
352409,28,0.0,1.9,11330.26999999997,2024-03-20 11:00:00
352410,29,0.0,3.3,3254.1400000000176,2024-03-20 11:00:00
352411,28,0.0,16.94,11313.329999999967,2024-03-20 11:00:00
352412,29,0.0,18.99,3235.150000000018,2024-03-20 11:00:00
352413,30,0.0,4.98,12730.100000000002,2024-03-20 11:00:00
352414,28,0.0,3.37,11309.959999999968,2024-03-20 11:00:00
352415,29,0.0,4.8,3230.3500000000176,2024-03-20 11:00:00
352416,28,0.0,4.59,11305.369999999968,2024-03-20 11:00:00
352417,29,0.0,2.03,3228.320000000017,2024-03-20 11:00:00
352418,28,0.0,13.39,11291.979999999969,2024-03-20 11:00:00
352419,29,0.0,19.48,3208.8400000000174,2024-03-20 11:00:00
352420,30,0.0,9.09,12721.010000000002,2024-03-20 11:00:00
352421,28,0.0,11.56,11280.41999999997,2024-03-20 11:00:00
352422,29,0.0,7.56,3201.280000000017,2024-03-20 11:00:00
352423,30,0.0,10.37,12710.64,2024-03-20 11:00:00
352424,28,0.0,2.95,11277.469999999968,2024-03-20 11:00:00
352425,29,0.0,4.35,3196.9300000000176,2024-03-20 11:00:00
352426,28,0.0,4.59,11272.879999999968,2024-03-20 11:00:00
352427,29,0.0,3.63,3193.300000000017,2024-03-20 11:00:00
355407,1,0.0,1.2,11339.52999999998,2024-03-20 12:00:00
355408,2,0.0,4.61,11156.779999999995,2024-03-20 12:00:00
355409,1,0.0,3.35,11336.179999999978,2024-03-20 12:00:00
355410,2,0.0,4.81,11151.969999999998,2024-03-20 12:00:00
355411,1,0.0,5.38,11330.79999999998,2024-03-20 12:00:00
355412,2,0.0,8.06,11143.909999999998,2024-03-20 12:00:00
355413,3,0.0,17.2,60385.84999999999,2024-03-20 12:00:00
355414,1,0.0,3.41,11327.38999999998,2024-03-20 12:00:00
355415,2,0.0,1.07,11142.839999999998,2024-03-20 12:00:00
355416,1,0.0,4.21,11323.17999999998,2024-03-20 12:00:00
355417,2,0.0,2.47,11140.37,2024-03-20 12:00:00
355418,1,0.0,6.31,11316.86999999998,2024-03-20 12:00:00
355419,2,0.0,18.92,11121.45,2024-03-20 12:00:00
355420,3,0.0,17.75,60368.09999999999,2024-03-20 12:00:00
355421,1,0.0,6.37,11310.49999999998,2024-03-20 12:00:00
355422,2,0.0,2.02,11119.429999999998,2024-03-20 12:00:00
355423,3,0.0,18.56,60349.53999999999,2024-03-20 12:00:00
355424,4,0.0,3.09,11480.370000000008,2024-03-20 12:00:00
355425,5,0.0,18.84,3411.63000000001,2024-03-20 12:00:00
355426,6,0.0,19.21,4522.749999999995,2024-03-20 12:00:00
355427,4,0.0,4.06,11476.310000000009,2024-03-20 12:00:00
355428,5,0.0,3.15,3408.48000000001,2024-03-20 12:00:00
355429,4,0.0,15.78,11460.530000000008,2024-03-20 12:00:00
355430,5,0.0,14.13,3394.35000000001,2024-03-20 12:00:00
355431,6,0.0,11.2,4511.549999999996,2024-03-20 12:00:00
355432,4,0.0,2.9,11457.630000000008,2024-03-20 12:00:00
355433,5,0.0,1.64,3392.71000000001,2024-03-20 12:00:00
355434,4,0.0,1.14,11456.490000000009,2024-03-20 12:00:00
355435,5,0.0,3.81,3388.90000000001,2024-03-20 12:00:00
355436,4,0.0,4.7,11451.790000000008,2024-03-20 12:00:00
355437,5,0.0,5.49,3383.4100000000103,2024-03-20 12:00:00
355438,6,0.0,15.25,4496.299999999996,2024-03-20 12:00:00
355439,4,0.0,1.15,11450.640000000009,2024-03-20 12:00:00
355440,5,0.0,2.35,3381.0600000000104,2024-03-20 12:00:00
355441,7,0.0,2.37,59174.51000000008,2024-03-20 12:00:00
355442,8,0.0,1.54,11081.589999999997,2024-03-20 12:00:00
355443,7,0.0,2.44,59172.07000000008,2024-03-20 12:00:00
355444,8,0.0,2.53,11079.059999999996,2024-03-20 12:00:00
355445,7,0.0,3.49,59168.58000000008,2024-03-20 12:00:00
355446,8,0.0,7.46,11071.599999999997,2024-03-20 12:00:00
355447,9,0.0,10.44,12338.390000000012,2024-03-20 12:00:00
355448,7,0.0,17.29,59151.29000000008,2024-03-20 12:00:00
355449,8,0.0,11.48,11060.119999999995,2024-03-20 12:00:00
355450,9,0.0,13.9,12324.490000000013,2024-03-20 12:00:00
355451,7,0.0,1.15,59150.14000000008,2024-03-20 12:00:00
355452,8,0.0,4.46,11055.659999999998,2024-03-20 12:00:00
355453,7,0.0,3.62,59146.52000000008,2024-03-20 12:00:00
355454,8,0.0,2.97,11052.69,2024-03-20 12:00:00
355455,10,0.0,2.08,11379.129999999992,2024-03-20 12:00:00
355456,11,0.0,1.14,3371.719999999989,2024-03-20 12:00:00
355457,10,0.0,9.94,11369.189999999991,2024-03-20 12:00:00
355458,11,0.0,7.12,3364.599999999989,2024-03-20 12:00:00
355459,12,0.0,4.46,28763.839999999986,2024-03-20 12:00:00
355460,10,0.0,1.6,11367.589999999993,2024-03-20 12:00:00
355461,11,0.0,2.54,3362.059999999989,2024-03-20 12:00:00
355462,13,0.0,10.67,59232.35000000005,2024-03-20 12:00:00
355463,14,0.0,7.07,3186.38,2024-03-20 12:00:00
355464,15,0.0,16.27,12500.27,2024-03-20 12:00:00
355465,13,0.0,3.34,59229.01000000005,2024-03-20 12:00:00
355466,14,0.0,1.65,3184.73,2024-03-20 12:00:00
355467,13,0.0,2.01,59227.00000000005,2024-03-20 12:00:00
355468,14,0.0,3.1,3181.63,2024-03-20 12:00:00
355469,13,0.0,2.68,59224.32000000005,2024-03-20 12:00:00
355470,14,0.0,4.29,3177.34,2024-03-20 12:00:00
355471,13,0.0,4.58,59219.74000000005,2024-03-20 12:00:00
355472,14,0.0,12.78,3164.5599999999995,2024-03-20 12:00:00
355473,15,0.0,15.52,12484.75,2024-03-20 12:00:00
355474,13,0.0,2.44,59217.30000000005,2024-03-20 12:00:00
355475,14,0.0,2.8,3161.7599999999998,2024-03-20 12:00:00
355476,13,0.0,2.24,59215.06000000005,2024-03-20 12:00:00
355477,14,0.0,14.74,3147.0199999999995,2024-03-20 12:00:00
355478,15,0.0,11.53,12473.22,2024-03-20 12:00:00
355479,16,0.0,4.4,58891.200000000055,2024-03-20 12:00:00
355480,17,0.0,2.01,58739.97999999998,2024-03-20 12:00:00
355481,16,0.0,2.94,58888.26000000005,2024-03-20 12:00:00
355482,17,0.0,4.31,58735.669999999984,2024-03-20 12:00:00
355483,16,0.0,2.7,58885.560000000056,2024-03-20 12:00:00
355484,17,0.0,4.69,58730.97999999998,2024-03-20 12:00:00
355485,16,0.0,4.35,58881.21000000006,2024-03-20 12:00:00
355486,17,0.0,4.37,58726.60999999998,2024-03-20 12:00:00
355487,19,0.0,1.51,27423.940000000028,2024-03-20 12:00:00
355488,20,0.0,3.45,11661.369999999984,2024-03-20 12:00:00
355489,19,0.0,1.38,27422.560000000027,2024-03-20 12:00:00
355490,20,0.0,3.58,11657.789999999985,2024-03-20 12:00:00
355491,19,0.0,13.8,27408.760000000028,2024-03-20 12:00:00
355492,20,0.0,10.33,11647.459999999985,2024-03-20 12:00:00
355493,21,0.0,2.52,60693.14999999998,2024-03-20 12:00:00
355494,22,0.0,4.18,3128.449999999991,2024-03-20 12:00:00
355495,23,0.0,3.43,3086.47,2024-03-20 12:00:00
355496,22,0.0,1.92,3126.529999999991,2024-03-20 12:00:00
355497,23,0.0,3.0,3083.47,2024-03-20 12:00:00
355498,22,0.0,3.76,3122.769999999991,2024-03-20 12:00:00
355499,23,0.0,2.73,3080.74,2024-03-20 12:00:00
355500,22,0.0,2.12,3120.649999999991,2024-03-20 12:00:00
355501,23,0.0,3.06,3077.68,2024-03-20 12:00:00
355502,25,0.0,3.52,59516.90999999997,2024-03-20 12:00:00
355503,26,0.0,1.94,27334.29999999994,2024-03-20 12:00:00
355504,25,0.0,4.55,59512.35999999997,2024-03-20 12:00:00
355505,26,0.0,1.44,27332.859999999942,2024-03-20 12:00:00
355506,25,0.0,13.84,59498.51999999997,2024-03-20 12:00:00
355507,26,0.0,4.32,27328.539999999943,2024-03-20 12:00:00
355508,27,0.0,2.52,4547.9999999999945,2024-03-20 12:00:00
355509,25,0.0,4.1,59494.41999999997,2024-03-20 12:00:00
355510,26,0.0,4.68,27323.859999999942,2024-03-20 12:00:00
355511,25,0.0,4.94,59489.47999999997,2024-03-20 12:00:00
355512,26,0.0,4.73,27319.129999999943,2024-03-20 12:00:00
355513,25,0.0,4.07,59485.40999999997,2024-03-20 12:00:00
355514,26,0.0,9.77,27309.359999999942,2024-03-20 12:00:00
355515,27,0.0,9.98,4538.019999999995,2024-03-20 12:00:00
355516,25,0.0,17.26,59468.149999999965,2024-03-20 12:00:00
355517,26,0.0,10.03,27299.329999999944,2024-03-20 12:00:00
355518,27,0.0,10.38,4527.639999999995,2024-03-20 12:00:00
355519,28,0.0,3.68,11269.199999999968,2024-03-20 12:00:00
355520,29,0.0,3.76,3189.540000000017,2024-03-20 12:00:00
355521,28,0.0,9.15,11260.049999999968,2024-03-20 12:00:00
355522,29,0.0,11.94,3177.600000000017,2024-03-20 12:00:00
355523,30,0.0,17.98,12692.660000000002,2024-03-20 12:00:00
355524,28,0.0,3.13,11256.91999999997,2024-03-20 12:00:00
355525,29,0.0,2.15,3175.450000000017,2024-03-20 12:00:00
355526,28,0.0,10.92,11245.999999999967,2024-03-20 12:00:00
355527,29,0.0,11.27,3164.180000000017,2024-03-20 12:00:00
355528,30,0.0,10.3,12682.360000000002,2024-03-20 12:00:00
355529,28,0.0,4.88,11241.11999999997,2024-03-20 12:00:00
355530,29,0.0,3.75,3160.430000000017,2024-03-20 12:00:00
358503,1,0.0,3.36,11307.13999999998,2024-03-20 13:00:00
358504,2,0.0,3.06,11116.37,2024-03-20 13:00:00
358505,1,0.0,2.0,11305.13999999998,2024-03-20 13:00:00
358506,2,0.0,4.51,11111.86,2024-03-20 13:00:00
358507,1,0.0,17.61,11287.52999999998,2024-03-20 13:00:00
358508,2,0.0,17.82,11094.04,2024-03-20 13:00:00
358509,3,0.0,6.1,60343.44,2024-03-20 13:00:00
358510,1,0.0,13.6,11273.929999999978,2024-03-20 13:00:00
358511,2,0.0,8.3,11085.74,2024-03-20 13:00:00
358512,3,0.0,4.98,60338.45999999999,2024-03-20 13:00:00
358513,1,0.0,2.65,11271.27999999998,2024-03-20 13:00:00
358514,2,0.0,3.58,11082.16,2024-03-20 13:00:00
358515,1,0.0,3.95,11267.329999999978,2024-03-20 13:00:00
358516,2,0.0,2.9,11079.26,2024-03-20 13:00:00
358517,3,0.0,16.64,60321.81999999999,2024-03-20 13:00:00
358518,1,0.0,1.23,11266.09999999998,2024-03-20 13:00:00
358519,2,0.0,1.92,11077.34,2024-03-20 13:00:00
358520,1,0.0,3.89,11262.20999999998,2024-03-20 13:00:00
358521,2,0.0,2.19,11075.15,2024-03-20 13:00:00
358522,1,0.0,1.07,11261.13999999998,2024-03-20 13:00:00
358523,2,0.0,1.4,11073.75,2024-03-20 13:00:00
358524,4,0.0,8.72,11441.92000000001,2024-03-20 13:00:00
358525,5,0.0,8.35,3372.7100000000105,2024-03-20 13:00:00
358526,6,0.0,12.79,4483.509999999996,2024-03-20 13:00:00
358527,4,0.0,11.15,11430.77000000001,2024-03-20 13:00:00
