InvoiceID,CustomerID,EmployeeID,GasStationID,IssueDate,TotalAmount,PaymentMethod
134997,445,147,9,2024-03-20 03:00:00,908040.3,Cash
134998,740,147,9,2024-03-20 03:00:00,672524.8,Credit Card
134999,607,26,10,2024-03-20 03:00:00,282380.2,Credit Card
135000,188,194,10,2024-03-20 03:00:00,423464.9,Cash
135001,417,194,10,2024-03-20 03:00:00,188637.3,Cash
135284,530,91,2,2024-03-20 04:00:00,111193.4,Credit Card
135285,620,345,2,2024-03-20 04:00:00,142002.1,Cash
135286,471,202,2,2024-03-20 04:00:00,131518.7,Cash
135287,757,31,3,2024-03-20 04:00:00,125428.8,Credit Card
135288,302,139,4,2024-03-20 04:00:00,81668.9,Credit Card
135289,523,146,5,2024-03-20 04:00:00,118006.5,Credit Card
135290,404,331,7,2024-03-20 04:00:00,1034458.3,Cash
135291,835,490,7,2024-03-20 04:00:00,172226.7,Cash
135292,958,378,7,2024-03-20 04:00:00,929845.2,Credit Card
135293,261,11,8,2024-03-20 04:00:00,228531.0,Cash
135294,278,112,8,2024-03-20 04:00:00,584256.0,Credit Card
135295,111,71,8,2024-03-20 04:00:00,162897.1,Credit Card
135296,283,186,9,2024-03-20 04:00:00,766281.4,Credit Card
135297,847,26,10,2024-03-20 04:00:00,485775.7,Cash
135589,608,54,1,2024-03-20 05:00:00,855707.1,Credit Card
135590,515,305,1,2024-03-20 05:00:00,93220.6,Cash
135591,978,54,1,2024-03-20 05:00:00,121703.3,Credit Card
135592,731,216,3,2024-03-20 05:00:00,124361.4,Credit Card
135593,83,31,3,2024-03-20 05:00:00,897101.0,Credit Card
135594,344,258,3,2024-03-20 05:00:00,474724.5,Cash
135595,488,146,5,2024-03-20 05:00:00,149135.6,Credit Card
135596,665,8,5,2024-03-20 05:00:00,112588.2,Cash
135597,885,13,7,2024-03-20 05:00:00,143814.69999999998,Cash
135598,283,251,7,2024-03-20 05:00:00,1121853.9,Credit Card
135599,292,193,8,2024-03-20 05:00:00,150490.9,Credit Card
135600,437,71,8,2024-03-20 05:00:00,724629.7,Cash
135601,212,322,8,2024-03-20 05:00:00,723957.1,Cash
135895,978,54,1,2024-03-20 06:00:00,89871.4,Cash
135896,56,305,1,2024-03-20 06:00:00,110818.0,Cash
135897,862,54,1,2024-03-20 06:00:00,622875.5,Cash
135898,605,54,1,2024-03-20 06:00:00,132369.09999999998,Cash
135899,576,305,1,2024-03-20 06:00:00,954410.7,Credit Card
135900,74,305,1,2024-03-20 06:00:00,80474.7,Cash
135901,322,305,1,2024-03-20 06:00:00,101418.4,Credit Card
135902,648,305,1,2024-03-20 06:00:00,184263.3,Cash
135903,941,305,1,2024-03-20 06:00:00,129992.4,Cash
135904,802,54,1,2024-03-20 06:00:00,77945.4,Cash
135905,303,54,1,2024-03-20 06:00:00,142860.6,Cash
135906,211,54,1,2024-03-20 06:00:00,102651.4,Credit Card
135907,28,448,2,2024-03-20 06:00:00,145330.19999999998,Cash
135908,572,345,2,2024-03-20 06:00:00,168491.3,Credit Card
135909,672,448,2,2024-03-20 06:00:00,184482.3,Cash
135910,783,202,2,2024-03-20 06:00:00,1086079.5,Credit Card
135911,607,91,2,2024-03-20 06:00:00,433068.5,Cash
135912,330,295,2,2024-03-20 06:00:00,811758.3,Credit Card
135913,509,91,2,2024-03-20 06:00:00,839168.5,Credit Card
135914,227,345,2,2024-03-20 06:00:00,719598.2999999999,Cash
135915,791,91,2,2024-03-20 06:00:00,675802.1000000001,Credit Card
135916,225,31,3,2024-03-20 06:00:00,706526.3999999999,Cash
135917,722,216,3,2024-03-20 06:00:00,666620.1,Cash
135918,49,376,3,2024-03-20 06:00:00,588054.3,Cash
135919,361,376,3,2024-03-20 06:00:00,140237.5,Credit Card
135920,695,258,3,2024-03-20 06:00:00,160809.6,Cash
135921,158,46,4,2024-03-20 06:00:00,714949.8,Credit Card
135922,348,139,4,2024-03-20 06:00:00,806074.7,Cash
135923,773,69,4,2024-03-20 06:00:00,73645.9,Cash
135924,115,46,4,2024-03-20 06:00:00,611139.3,Cash
135925,902,46,4,2024-03-20 06:00:00,759771.2,Credit Card
135926,479,139,4,2024-03-20 06:00:00,431039.0,Cash
135927,92,480,4,2024-03-20 06:00:00,946354.7,Cash
135928,508,69,4,2024-03-20 06:00:00,1059141.8,Cash
135929,875,190,5,2024-03-20 06:00:00,831393.6,Credit Card
135930,876,319,5,2024-03-20 06:00:00,85105.4,Cash
135931,291,190,5,2024-03-20 06:00:00,149277.2,Credit Card
135932,349,319,5,2024-03-20 06:00:00,117806.8,Credit Card
135933,746,8,5,2024-03-20 06:00:00,98093.2,Cash
135934,17,190,5,2024-03-20 06:00:00,128167.0,Credit Card
135935,135,472,5,2024-03-20 06:00:00,177554.1,Credit Card
135936,485,8,5,2024-03-20 06:00:00,190659.7,Credit Card
135937,459,472,5,2024-03-20 06:00:00,533992.5,Cash
135938,427,221,5,2024-03-20 06:00:00,710613.1,Cash
135939,857,8,5,2024-03-20 06:00:00,709063.5,Cash
135940,973,58,6,2024-03-20 06:00:00,177588.0,Credit Card
135941,984,111,6,2024-03-20 06:00:00,791410.2999999999,Credit Card
135942,866,297,6,2024-03-20 06:00:00,564410.2999999999,Cash
135943,505,481,6,2024-03-20 06:00:00,200881.7,Cash
135944,956,275,6,2024-03-20 06:00:00,155852.2,Credit Card
135945,491,58,6,2024-03-20 06:00:00,139167.4,Cash
135946,521,205,6,2024-03-20 06:00:00,149204.5,Cash
135947,231,297,6,2024-03-20 06:00:00,150420.9,Cash
135948,726,205,6,2024-03-20 06:00:00,91426.4,Credit Card
135949,208,312,6,2024-03-20 06:00:00,877358.3,Credit Card
135950,919,13,7,2024-03-20 06:00:00,579836.6,Cash
135951,189,331,7,2024-03-20 06:00:00,700941.5,Credit Card
135952,188,490,7,2024-03-20 06:00:00,875055.7,Cash
135953,600,251,7,2024-03-20 06:00:00,770253.5,Cash
135954,414,378,7,2024-03-20 06:00:00,877299.2,Credit Card
135955,473,322,8,2024-03-20 06:00:00,185468.5,Credit Card
135956,339,71,8,2024-03-20 06:00:00,141954.5,Credit Card
135957,806,382,8,2024-03-20 06:00:00,144903.2,Cash
135958,406,322,8,2024-03-20 06:00:00,904000.4,Credit Card
135959,662,11,8,2024-03-20 06:00:00,430115.5,Cash
135960,400,322,8,2024-03-20 06:00:00,1101427.4,Credit Card
135961,949,322,8,2024-03-20 06:00:00,104952.5,Credit Card
135962,937,193,8,2024-03-20 06:00:00,648675.5,Credit Card
135963,188,322,8,2024-03-20 06:00:00,505039.0,Cash
135964,623,193,8,2024-03-20 06:00:00,117806.8,Credit Card
135965,514,11,8,2024-03-20 06:00:00,167591.5,Credit Card
135966,797,322,8,2024-03-20 06:00:00,895131.1000000001,Cash
135967,206,147,9,2024-03-20 06:00:00,170202.7,Credit Card
135968,445,147,9,2024-03-20 06:00:00,522536.8,Credit Card
135969,311,147,9,2024-03-20 06:00:00,144542.4,Credit Card
135970,229,147,9,2024-03-20 06:00:00,680813.4,Cash
135971,109,186,9,2024-03-20 06:00:00,62219.4,Cash
135972,168,186,9,2024-03-20 06:00:00,633039.0,Cash
135973,421,186,9,2024-03-20 06:00:00,949942.3,Credit Card
135974,682,26,10,2024-03-20 06:00:00,500667.6,Cash
135975,737,194,10,2024-03-20 06:00:00,166341.9,Credit Card
135976,496,26,10,2024-03-20 06:00:00,142029.0,Cash
135977,804,26,10,2024-03-20 06:00:00,146338.4,Credit Card
135978,719,194,10,2024-03-20 06:00:00,120826.6,Credit Card
135979,595,194,10,2024-03-20 06:00:00,193258.8,Credit Card
135980,634,26,10,2024-03-20 06:00:00,140865.8,Credit Card
135981,231,194,10,2024-03-20 06:00:00,136625.3,Cash
135982,993,194,10,2024-03-20 06:00:00,581665.3,Cash
135983,170,194,10,2024-03-20 06:00:00,123444.3,Cash
135984,416,194,10,2024-03-20 06:00:00,111898.2,Cash
135985,49,194,10,2024-03-20 06:00:00,310807.0,Cash
135986,752,26,10,2024-03-20 06:00:00,146770.1,Cash
135987,830,194,10,2024-03-20 06:00:00,207708.7,Credit Card
137765,654,54,1,2024-03-20 07:00:00,175226.3,Credit Card
137766,369,54,1,2024-03-20 07:00:00,163176.0,Cash
137767,424,305,1,2024-03-20 07:00:00,124281.5,Cash
137768,348,54,1,2024-03-20 07:00:00,887715.5,Cash
137769,600,54,1,2024-03-20 07:00:00,740041.0,Cash
137770,338,305,1,2024-03-20 07:00:00,917024.3,Credit Card
137771,84,54,1,2024-03-20 07:00:00,154754.5,Cash
137772,478,305,1,2024-03-20 07:00:00,158240.6,Credit Card
137773,505,54,1,2024-03-20 07:00:00,132091.09999999998,Cash
137774,260,305,1,2024-03-20 07:00:00,944490.2,Cash
137775,954,448,2,2024-03-20 07:00:00,510980.4,Cash
137776,155,91,2,2024-03-20 07:00:00,636822.7,Cash
137777,684,257,2,2024-03-20 07:00:00,202383.3,Credit Card
137778,282,302,2,2024-03-20 07:00:00,207206.3,Cash
137779,976,345,2,2024-03-20 07:00:00,885580.8999999999,Cash
137780,473,302,2,2024-03-20 07:00:00,162788.7,Cash
137781,891,91,2,2024-03-20 07:00:00,530054.5,Cash
137782,817,345,2,2024-03-20 07:00:00,905647.1,Cash
137783,881,91,2,2024-03-20 07:00:00,190092.9,Credit Card
137784,119,345,2,2024-03-20 07:00:00,479198.9,Credit Card
137785,554,31,3,2024-03-20 07:00:00,427188.3000000001,Cash
137786,719,258,3,2024-03-20 07:00:00,144607.9,Cash
137787,635,31,3,2024-03-20 07:00:00,152219.8,Credit Card
137788,317,299,3,2024-03-20 07:00:00,84298.5,Credit Card
137789,813,31,3,2024-03-20 07:00:00,913446.1,Cash
137790,773,258,3,2024-03-20 07:00:00,124126.0,Cash
137791,662,299,3,2024-03-20 07:00:00,571920.3999999999,Cash
137792,121,31,3,2024-03-20 07:00:00,126659.8,Credit Card
137793,371,216,3,2024-03-20 07:00:00,134928.5,Cash
137794,782,216,3,2024-03-20 07:00:00,153463.59999999998,Cash
137795,724,376,3,2024-03-20 07:00:00,864181.7,Credit Card
137796,920,258,3,2024-03-20 07:00:00,609480.2999999999,Cash
137797,579,258,3,2024-03-20 07:00:00,134763.09999999998,Cash
137798,266,46,4,2024-03-20 07:00:00,800502.8,Credit Card
137799,213,480,4,2024-03-20 07:00:00,173978.7,Credit Card
137800,220,46,4,2024-03-20 07:00:00,641027.0,Cash
137801,512,69,4,2024-03-20 07:00:00,133618.5,Credit Card
137802,73,480,4,2024-03-20 07:00:00,200817.3,Cash
137803,74,46,4,2024-03-20 07:00:00,128839.5,Cash
137804,417,480,4,2024-03-20 07:00:00,176011.9,Cash
137805,584,319,5,2024-03-20 07:00:00,923138.1,Credit Card
137806,904,8,5,2024-03-20 07:00:00,532308.2,Credit Card
137807,791,146,5,2024-03-20 07:00:00,789915.9,Credit Card
137808,278,146,5,2024-03-20 07:00:00,837609.9000000001,Cash
137809,486,146,5,2024-03-20 07:00:00,105553.2,Credit Card
137810,525,319,5,2024-03-20 07:00:00,122828.8,Credit Card
137811,851,146,5,2024-03-20 07:00:00,167198.6,Cash
137812,162,190,5,2024-03-20 07:00:00,141423.4,Credit Card
137813,934,8,5,2024-03-20 07:00:00,577271.8999999999,Credit Card
137814,18,319,5,2024-03-20 07:00:00,216552.5,Credit Card
137815,886,190,5,2024-03-20 07:00:00,160206.90000000002,Credit Card
137816,936,8,5,2024-03-20 07:00:00,81876.0,Cash
137817,936,146,5,2024-03-20 07:00:00,163722.4,Cash
137818,422,319,5,2024-03-20 07:00:00,214903.7,Credit Card
137819,81,472,5,2024-03-20 07:00:00,418412.8000000001,Credit Card
137820,430,205,6,2024-03-20 07:00:00,108314.5,Credit Card
137821,371,297,6,2024-03-20 07:00:00,155067.3,Credit Card
137822,6,312,6,2024-03-20 07:00:00,403331.8,Credit Card
137823,159,58,6,2024-03-20 07:00:00,196070.6,Credit Card
137824,983,161,6,2024-03-20 07:00:00,192833.8,Credit Card
137825,10,205,6,2024-03-20 07:00:00,799712.3,Credit Card
137826,550,481,6,2024-03-20 07:00:00,123793.0,Credit Card
137827,919,275,6,2024-03-20 07:00:00,1009305.7,Credit Card
137828,538,297,6,2024-03-20 07:00:00,1121914.2999999998,Credit Card
137829,676,275,6,2024-03-20 07:00:00,112222.9,Cash
137830,522,205,6,2024-03-20 07:00:00,474394.9,Credit Card
137831,185,312,6,2024-03-20 07:00:00,133725.1,Credit Card
137832,372,58,6,2024-03-20 07:00:00,204875.8,Credit Card
137833,667,481,6,2024-03-20 07:00:00,82062.70000000001,Credit Card
137834,818,378,7,2024-03-20 07:00:00,576519.0,Cash
137835,735,13,7,2024-03-20 07:00:00,788747.6,Cash
137836,848,343,7,2024-03-20 07:00:00,828603.0,Credit Card
137837,359,251,7,2024-03-20 07:00:00,106021.5,Credit Card
137838,507,13,7,2024-03-20 07:00:00,167122.09999999998,Credit Card
137839,130,251,7,2024-03-20 07:00:00,132553.8,Cash
137840,47,331,7,2024-03-20 07:00:00,141860.5,Cash
137841,19,490,7,2024-03-20 07:00:00,177358.9,Cash
137842,354,490,7,2024-03-20 07:00:00,402426.7,Credit Card
137843,928,112,8,2024-03-20 07:00:00,96056.2,Credit Card
137844,986,193,8,2024-03-20 07:00:00,790808.4999999999,Cash
137845,147,71,8,2024-03-20 07:00:00,861126.5,Credit Card
137846,281,332,8,2024-03-20 07:00:00,591097.7,Credit Card
137847,496,157,8,2024-03-20 07:00:00,126917.6,Credit Card
137848,273,193,8,2024-03-20 07:00:00,679760.3,Cash
137849,919,157,8,2024-03-20 07:00:00,734469.8,Credit Card
137850,364,322,8,2024-03-20 07:00:00,188161.6,Credit Card
137851,450,112,8,2024-03-20 07:00:00,566704.1,Cash
137852,998,382,8,2024-03-20 07:00:00,1059161.0,Credit Card
137853,128,147,9,2024-03-20 07:00:00,99076.0,Cash
137854,107,147,9,2024-03-20 07:00:00,217571.00000000003,Credit Card
137855,139,147,9,2024-03-20 07:00:00,89504.3,Credit Card
137856,171,147,9,2024-03-20 07:00:00,558218.7999999999,Credit Card
137857,114,186,9,2024-03-20 07:00:00,694905.6000000001,Credit Card
137858,185,147,9,2024-03-20 07:00:00,179921.4,Cash
137859,143,186,9,2024-03-20 07:00:00,159270.3,Cash
137860,755,194,10,2024-03-20 07:00:00,641182.9,Cash
137861,277,26,10,2024-03-20 07:00:00,608958.7000000001,Credit Card
137862,772,194,10,2024-03-20 07:00:00,129281.1,Cash
137863,805,194,10,2024-03-20 07:00:00,123114.0,Credit Card
137864,644,194,10,2024-03-20 07:00:00,1068449.5,Cash
137865,28,194,10,2024-03-20 07:00:00,101132.3,Cash
137866,586,194,10,2024-03-20 07:00:00,100123.0,Cash
137867,481,194,10,2024-03-20 07:00:00,1188600.3,Credit Card
137868,562,26,10,2024-03-20 07:00:00,822068.5999999999,Credit Card
137869,928,26,10,2024-03-20 07:00:00,136246.3,Cash
137870,859,194,10,2024-03-20 07:00:00,136465.3,Cash
139699,196,54,1,2024-03-20 08:00:00,129860.9,Credit Card
139700,676,305,1,2024-03-20 08:00:00,96428.9,Credit Card
139701,768,54,1,2024-03-20 08:00:00,135299.4,Credit Card
139702,230,305,1,2024-03-20 08:00:00,158175.3,Cash
139703,24,54,1,2024-03-20 08:00:00,170716.1,Credit Card
139704,441,305,1,2024-03-20 08:00:00,785800.1,Cash
139705,43,91,2,2024-03-20 08:00:00,796799.5,Credit Card
139706,731,91,2,2024-03-20 08:00:00,76634.3,Credit Card
139707,94,448,2,2024-03-20 08:00:00,124264.0,Credit Card
139708,1,257,2,2024-03-20 08:00:00,1002257.5,Cash
139709,503,448,2,2024-03-20 08:00:00,717910.2,Credit Card
139710,517,345,2,2024-03-20 08:00:00,744145.6,Cash
139711,365,299,3,2024-03-20 08:00:00,59240.2,Cash
139712,490,258,3,2024-03-20 08:00:00,410592.0,Cash
139713,727,258,3,2024-03-20 08:00:00,159457.0,Cash
139714,101,299,3,2024-03-20 08:00:00,217158.8,Credit Card
139715,769,376,3,2024-03-20 08:00:00,153550.2,Cash
139716,40,258,3,2024-03-20 08:00:00,1158077.5,Cash
139717,95,46,4,2024-03-20 08:00:00,110159.2,Credit Card
139718,586,139,4,2024-03-20 08:00:00,161128.69999999998,Cash
139719,586,69,4,2024-03-20 08:00:00,146761.80000000002,Cash
139720,486,69,4,2024-03-20 08:00:00,60917.5,Cash
139721,398,69,4,2024-03-20 08:00:00,634844.2999999999,Cash
139722,408,69,4,2024-03-20 08:00:00,153193.2,Cash
139723,632,139,4,2024-03-20 08:00:00,623458.4,Credit Card
139724,805,69,4,2024-03-20 08:00:00,132296.2,Credit Card
139725,21,480,4,2024-03-20 08:00:00,361878.4,Credit Card
139726,116,69,4,2024-03-20 08:00:00,124865.6,Credit Card
139727,879,221,5,2024-03-20 08:00:00,144287.7,Credit Card
139728,428,472,5,2024-03-20 08:00:00,128406.2,Credit Card
139729,166,221,5,2024-03-20 08:00:00,131579.5,Credit Card
139730,729,8,5,2024-03-20 08:00:00,922344.9,Cash
139731,107,221,5,2024-03-20 08:00:00,115581.3,Cash
139732,904,146,5,2024-03-20 08:00:00,825099.7,Credit Card
139733,762,472,5,2024-03-20 08:00:00,140463.9,Credit Card
139734,616,190,5,2024-03-20 08:00:00,114333.5,Credit Card
139735,286,221,5,2024-03-20 08:00:00,123704.6,Cash
139736,260,8,5,2024-03-20 08:00:00,287125.6,Credit Card
139737,586,8,5,2024-03-20 08:00:00,139665.3,Cash
139738,658,146,5,2024-03-20 08:00:00,204640.2,Credit Card
139739,503,8,5,2024-03-20 08:00:00,707086.2,Cash
139740,551,221,5,2024-03-20 08:00:00,198471.1,Cash
139741,311,205,6,2024-03-20 08:00:00,133316.7,Credit Card
139742,319,275,6,2024-03-20 08:00:00,1154172.1,Credit Card
139743,675,58,6,2024-03-20 08:00:00,120583.8,Credit Card
139744,959,161,6,2024-03-20 08:00:00,118713.1,Credit Card
139745,231,297,6,2024-03-20 08:00:00,153486.7,Credit Card
139746,851,297,6,2024-03-20 08:00:00,155093.09999999998,Credit Card
139747,887,58,6,2024-03-20 08:00:00,166616.1,Cash
139748,446,58,6,2024-03-20 08:00:00,809568.3,Credit Card
139749,259,111,6,2024-03-20 08:00:00,155185.1,Cash
139750,217,481,6,2024-03-20 08:00:00,152227.9,Cash
139751,129,481,6,2024-03-20 08:00:00,1004062.0,Cash
139752,951,161,6,2024-03-20 08:00:00,817438.4,Cash
139753,282,161,6,2024-03-20 08:00:00,208397.8,Cash
139754,277,251,7,2024-03-20 08:00:00,595688.6,Credit Card
139755,809,331,7,2024-03-20 08:00:00,91253.4,Cash
139756,631,251,7,2024-03-20 08:00:00,836450.9999999999,Credit Card
139757,236,13,7,2024-03-20 08:00:00,142269.80000000002,Cash
139758,540,331,7,2024-03-20 08:00:00,61247.8,Credit Card
139759,682,382,8,2024-03-20 08:00:00,627796.4,Credit Card
139760,105,193,8,2024-03-20 08:00:00,1016904.3,Credit Card
139761,136,71,8,2024-03-20 08:00:00,140733.40000000002,Cash
139762,480,11,8,2024-03-20 08:00:00,191360.7,Credit Card
139763,675,112,8,2024-03-20 08:00:00,210697.10000000003,Cash
139764,404,147,9,2024-03-20 08:00:00,695045.2999999999,Cash
139765,877,147,9,2024-03-20 08:00:00,139200.6,Cash
139766,904,186,9,2024-03-20 08:00:00,489673.4,Credit Card
139767,453,147,9,2024-03-20 08:00:00,91584.6,Credit Card
139768,26,147,9,2024-03-20 08:00:00,99668.4,Credit Card
139769,54,186,9,2024-03-20 08:00:00,90244.1,Cash
139770,139,186,9,2024-03-20 08:00:00,121805.6,Cash
139771,280,186,9,2024-03-20 08:00:00,495013.5,Credit Card
139772,261,147,9,2024-03-20 08:00:00,124321.0,Credit Card
139773,140,147,9,2024-03-20 08:00:00,188685.1,Cash
139774,91,26,10,2024-03-20 08:00:00,128407.1,Credit Card
139775,950,26,10,2024-03-20 08:00:00,119551.4,Credit Card
139776,613,194,10,2024-03-20 08:00:00,150764.0,Credit Card
139777,676,26,10,2024-03-20 08:00:00,135855.0,Credit Card
139778,865,26,10,2024-03-20 08:00:00,185009.4,Credit Card
139779,402,194,10,2024-03-20 08:00:00,130290.4,Credit Card
139780,225,26,10,2024-03-20 08:00:00,704618.6,Cash
139781,114,26,10,2024-03-20 08:00:00,460766.4,Cash
139782,467,194,10,2024-03-20 08:00:00,779955.2,Cash
139783,917,26,10,2024-03-20 08:00:00,155831.8,Cash
139784,146,26,10,2024-03-20 08:00:00,198974.4,Credit Card
139785,907,194,10,2024-03-20 08:00:00,142058.2,Cash
139786,850,194,10,2024-03-20 08:00:00,100145.9,Cash
141647,19,305,1,2024-03-20 09:00:00,121800.9,Credit Card
141648,381,54,1,2024-03-20 09:00:00,129783.5,Credit Card
141649,688,54,1,2024-03-20 09:00:00,187939.0,Credit Card
141650,313,305,1,2024-03-20 09:00:00,817627.0,Credit Card
141651,726,257,2,2024-03-20 09:00:00,175039.40000000002,Credit Card
141652,806,202,2,2024-03-20 09:00:00,137545.30000000002,Credit Card
141653,894,345,2,2024-03-20 09:00:00,151748.6,Credit Card
141654,859,91,2,2024-03-20 09:00:00,206416.0,Credit Card
141655,589,202,2,2024-03-20 09:00:00,1002906.2,Credit Card
141656,371,202,2,2024-03-20 09:00:00,94402.0,Credit Card
141657,676,91,2,2024-03-20 09:00:00,128185.4,Cash
141658,589,302,2,2024-03-20 09:00:00,1112518.4,Credit Card
141659,175,345,2,2024-03-20 09:00:00,104562.3,Credit Card
141660,393,448,2,2024-03-20 09:00:00,968856.6,Credit Card
141661,612,376,3,2024-03-20 09:00:00,180417.3,Cash
141662,533,216,3,2024-03-20 09:00:00,840453.2,Credit Card
141663,109,31,3,2024-03-20 09:00:00,207325.9,Credit Card
141664,696,31,3,2024-03-20 09:00:00,1077401.6,Credit Card
141665,545,480,4,2024-03-20 09:00:00,433131.5,Credit Card
141666,944,139,4,2024-03-20 09:00:00,177007.5,Credit Card
141667,496,480,4,2024-03-20 09:00:00,99508.4,Credit Card
141668,229,69,4,2024-03-20 09:00:00,376648.1,Credit Card
141669,21,221,5,2024-03-20 09:00:00,1109387.5,Cash
141670,153,146,5,2024-03-20 09:00:00,489864.4,Cash
141671,565,472,5,2024-03-20 09:00:00,230611.3,Credit Card
141672,673,8,5,2024-03-20 09:00:00,544137.4,Cash
141673,815,146,5,2024-03-20 09:00:00,1066410.0,Cash
141674,74,8,5,2024-03-20 09:00:00,150798.1,Cash
141675,407,111,6,2024-03-20 09:00:00,136760.4,Credit Card
141676,964,161,6,2024-03-20 09:00:00,194025.3,Credit Card
141677,548,205,6,2024-03-20 09:00:00,630011.3,Credit Card
141678,499,312,6,2024-03-20 09:00:00,175391.90000000002,Credit Card
141679,33,297,6,2024-03-20 09:00:00,130262.1,Credit Card
141680,858,251,7,2024-03-20 09:00:00,357107.5,Credit Card
141681,883,13,7,2024-03-20 09:00:00,93821.3,Credit Card
141682,682,331,7,2024-03-20 09:00:00,644775.2999999999,Credit Card
141683,26,378,7,2024-03-20 09:00:00,82343.40000000001,Credit Card
141684,91,251,7,2024-03-20 09:00:00,137202.19999999998,Credit Card
141685,211,322,8,2024-03-20 09:00:00,130455.1,Credit Card
141686,159,193,8,2024-03-20 09:00:00,148442.7,Credit Card
141687,354,112,8,2024-03-20 09:00:00,776889.0,Cash
141688,844,382,8,2024-03-20 09:00:00,104836.5,Credit Card
141689,253,193,8,2024-03-20 09:00:00,128649.9,Credit Card
141690,506,112,8,2024-03-20 09:00:00,450397.0,Cash
141691,838,322,8,2024-03-20 09:00:00,117522.5,Cash
141692,681,322,8,2024-03-20 09:00:00,72547.29999999999,Cash
141693,388,193,8,2024-03-20 09:00:00,186109.8,Credit Card
141694,461,186,9,2024-03-20 09:00:00,97476.8,Credit Card
141695,447,147,9,2024-03-20 09:00:00,780909.6,Cash
141696,309,186,9,2024-03-20 09:00:00,93632.8,Cash
141697,638,147,9,2024-03-20 09:00:00,772456.6000000001,Credit Card
141698,169,194,10,2024-03-20 09:00:00,361743.6,Cash
141699,78,194,10,2024-03-20 09:00:00,213152.8,Credit Card
141700,367,26,10,2024-03-20 09:00:00,191827.2,Cash
141701,374,26,10,2024-03-20 09:00:00,744628.1000000001,Cash
141702,789,26,10,2024-03-20 09:00:00,133756.5,Cash
141703,963,26,10,2024-03-20 09:00:00,282548.9,Credit Card
142927,968,54,1,2024-03-20 10:00:00,181626.3,Cash
142928,403,54,1,2024-03-20 10:00:00,71036.5,Cash
142929,702,305,1,2024-03-20 10:00:00,200717.0,Cash
142930,655,54,1,2024-03-20 10:00:00,188986.0,Credit Card
142931,120,305,1,2024-03-20 10:00:00,705437.7,Credit Card
142932,549,305,1,2024-03-20 10:00:00,197496.8,Cash
142933,854,54,1,2024-03-20 10:00:00,78607.8,Cash
142934,837,54,1,2024-03-20 10:00:00,181660.4,Credit Card
142935,772,305,1,2024-03-20 10:00:00,95114.0,Credit Card
142936,589,91,2,2024-03-20 10:00:00,857336.5,Credit Card
142937,611,295,2,2024-03-20 10:00:00,94279.5,Credit Card
142938,214,295,2,2024-03-20 10:00:00,832521.9000000001,Credit Card
142939,648,345,2,2024-03-20 10:00:00,66674.4,Credit Card
142940,419,448,2,2024-03-20 10:00:00,519134.1,Credit Card
142941,326,202,2,2024-03-20 10:00:00,706889.1,Cash
142942,281,302,2,2024-03-20 10:00:00,775115.7,Cash
142943,480,299,3,2024-03-20 10:00:00,158294.0,Credit Card
142944,43,216,3,2024-03-20 10:00:00,353910.0,Credit Card
142945,230,299,3,2024-03-20 10:00:00,104740.0,Cash
142946,623,258,3,2024-03-20 10:00:00,130652.1,Cash
142947,828,216,3,2024-03-20 10:00:00,608460.5,Credit Card
142948,792,31,3,2024-03-20 10:00:00,754267.0,Cash
142949,814,258,3,2024-03-20 10:00:00,337700.4,Cash
142950,147,216,3,2024-03-20 10:00:00,1116811.7,Credit Card
142951,911,299,3,2024-03-20 10:00:00,78834.20000000001,Credit Card
142952,602,139,4,2024-03-20 10:00:00,725862.2,Credit Card
142953,693,69,4,2024-03-20 10:00:00,616234.5,Credit Card
142954,143,480,4,2024-03-20 10:00:00,143286.7,Credit Card
142955,674,46,4,2024-03-20 10:00:00,217909.6,Cash
142956,596,480,4,2024-03-20 10:00:00,691976.7000000001,Cash
142957,352,8,5,2024-03-20 10:00:00,1039743.0,Credit Card
142958,533,8,5,2024-03-20 10:00:00,771481.7,Cash
142959,740,146,5,2024-03-20 10:00:00,260608.8,Credit Card
142960,680,472,5,2024-03-20 10:00:00,538923.4,Cash
142961,856,8,5,2024-03-20 10:00:00,849437.3,Credit Card
142962,534,190,5,2024-03-20 10:00:00,376597.4,Credit Card
142963,123,190,5,2024-03-20 10:00:00,160293.30000000002,Credit Card
142964,155,481,6,2024-03-20 10:00:00,681830.1000000001,Credit Card
142965,311,161,6,2024-03-20 10:00:00,186301.2,Credit Card
142966,799,481,6,2024-03-20 10:00:00,140098.4,Cash
142967,907,205,6,2024-03-20 10:00:00,122459.7,Cash
142968,622,331,7,2024-03-20 10:00:00,153983.5,Cash
142969,774,490,7,2024-03-20 10:00:00,156715.2,Credit Card
142970,636,490,7,2024-03-20 10:00:00,943515.5,Credit Card
142971,77,378,7,2024-03-20 10:00:00,132479.5,Cash
142972,233,157,8,2024-03-20 10:00:00,315677.3,Credit Card
142973,966,112,8,2024-03-20 10:00:00,115531.5,Credit Card
142974,476,11,8,2024-03-20 10:00:00,136328.0,Credit Card
142975,829,11,8,2024-03-20 10:00:00,128180.9,Credit Card
142976,287,382,8,2024-03-20 10:00:00,871640.3,Cash
142977,2,332,8,2024-03-20 10:00:00,512534.29999999993,Credit Card
142978,227,71,8,2024-03-20 10:00:00,651457.5,Cash
142979,393,71,8,2024-03-20 10:00:00,670346.8,Cash
